"data_type","updated_datetime","file_name","submitter_id","file_id","file_size","id","created_datetime","md5sum","data_format","access","state","data_category","type","experimental_strategy","project.project_id","entity_id","case_id","entity_submitter_id","entity_type"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","ad2c2e96-acd3-42d9-bde6-cef415d4eb98.htseq.counts.gz","ad2c2e96-acd3-42d9-bde6-cef415d4eb98_count","1fec6837-6f92-4dc6-b67f-33afec6c4afb",254851,"1fec6837-6f92-4dc6-b67f-33afec6c4afb","2016-06-01T23:24:22.291049-05:00","3f31c8d7dd8279b10e15ccdd5fe1f6e7","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","bfda1874-661f-5190-b52a-a7a1f1ef8345","4c5d2b85-8226-556e-a278-7a82f0b08103","TARGET-20-PASHYZ-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","d1ff5cfb-0b4c-47d7-b7ca-47e8134ecd94.htseq.counts.gz","d1ff5cfb-0b4c-47d7-b7ca-47e8134ecd94_count","ee3782f9-5e3c-450b-8902-024636f90d1a",258778,"ee3782f9-5e3c-450b-8902-024636f90d1a","2016-06-01T23:26:45.994875-05:00","3e1037b4f8aec81d6d8cb159e438adb2","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","a6f96772-9abe-5385-b85d-cb576efd6e0c","9a0ad7dc-49e7-5a78-9aac-da607bf33401","TARGET-20-PAEIKD-09A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","8c689ea6-b3c4-437c-9e5d-83fa6c26fb3c.htseq.counts.gz","8c689ea6-b3c4-437c-9e5d-83fa6c26fb3c_count","cf77d5b2-20e9-4f3e-a6a3-d97ff78a51a0",254389,"cf77d5b2-20e9-4f3e-a6a3-d97ff78a51a0","2016-06-01T23:26:17.949727-05:00","5a6a7f9c1567b96355372f77a2ab7fb5","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","253f78e7-05da-5420-a8a0-33a331bc8331","8c79b1e8-ab33-5ac1-b085-a58692bac349","TARGET-20-PASXYG-09A-05R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","1f214507-4a68-46a6-aa2e-6d1666c53583.htseq.counts.gz","1f214507-4a68-46a6-aa2e-6d1666c53583_count","981734f2-5bfc-45a0-b643-0a9dc4101e17",251834,"981734f2-5bfc-45a0-b643-0a9dc4101e17","2016-06-01T23:30:33.808384-05:00","cab08b0002439062545c49855db88255","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","d1de5d51-c53b-57ca-8c09-ab83cd5eaeeb","ede02d20-43a0-5e27-b985-97a8463f90f5","TARGET-20-PARJYP-03A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","9e24f66d-2fe0-49d1-b0d2-9abea4ca2f01.htseq.counts.gz","9e24f66d-2fe0-49d1-b0d2-9abea4ca2f01_count","198cccd8-794c-4a16-8086-e73998f0bb7c",254363,"198cccd8-794c-4a16-8086-e73998f0bb7c","2016-06-01T23:23:19.250648-05:00","3278f4be99605a7c9b954afb3f00b323","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","9b34027a-1a20-52ba-b9d2-bef4ae4fc498","22020e2c-2e0f-5e82-8f3c-1bfc569af234","TARGET-20-PARBRA-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","7d07636d-e4cb-4642-83ee-c04b21d15227.htseq.counts.gz","7d07636d-e4cb-4642-83ee-c04b21d15227_count","721564fd-3075-4aa3-8479-f388219bba5b",258093,"721564fd-3075-4aa3-8479-f388219bba5b","2016-06-01T23:25:39.081705-05:00","55a30db2ce9b529b8cc37aeec26ac4ec","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","4e4f0163-248e-5e5c-88a6-dbe336fe9e24","785737d3-0370-5bff-b6a2-1a9cb2e55cb5","TARGET-20-PASWAJ-04A-02R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","a282a4c6-45de-4eca-bfd1-d113440034c2.htseq.counts.gz","a282a4c6-45de-4eca-bfd1-d113440034c2_count","21e105ea-6362-48ab-9a3e-f3b1c462356d",253880,"21e105ea-6362-48ab-9a3e-f3b1c462356d","2016-06-01T23:30:42.694288-05:00","4271b6f467f2d9d555d9fd2452f9fad0","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","d0c558f4-8454-5c2c-8f54-10d619a2702a","f269cedb-e429-5e41-af1b-f532b15c73ad","TARGET-20-PARZWH-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","bd29f662-4f53-43ce-ad0f-ebcb62546109.htseq.counts.gz","bd29f662-4f53-43ce-ad0f-ebcb62546109_count","140311b7-1527-4883-b322-eed48562c518",264320,"140311b7-1527-4883-b322-eed48562c518","2016-06-01T23:30:18.547669-05:00","b709b21ae27c01f9c55d98161909aae4","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","01da078d-cabc-518f-af89-0d3ed086be9a","e6fb9889-9e92-5407-8d48-a185cb869c39","TARGET-20-PAMYGX-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","b257fdcb-d2dd-45d3-98aa-580c07a9571d.htseq.counts.gz","b257fdcb-d2dd-45d3-98aa-580c07a9571d_count","bdd8e266-ab4c-408a-a56d-3420ad0b5120",255855,"bdd8e266-ab4c-408a-a56d-3420ad0b5120","2016-06-01T23:26:18.679516-05:00","b351fab8738804dccc53988ae4b04b03","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","48bd9830-4fe0-5f24-aab1-a984e5145b1b","8ca0eda3-b3fd-56e4-8ef6-df83b79efbb7","TARGET-20-PASVYA-04A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","b188181b-e6a9-4df8-830a-49231376daa9.htseq.counts.gz","b188181b-e6a9-4df8-830a-49231376daa9_count","4daa1b99-d774-4099-bb30-f7c2482a90ec",250209,"4daa1b99-d774-4099-bb30-f7c2482a90ec","2016-06-01T23:30:49.298877-05:00","945ca56e987af33a27ebdf536c1eab92","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","67efeba3-d2c0-56eb-968b-ba9813605372","f4e7c54e-c3e2-582e-a51b-a35152e401d3","TARGET-20-PARUBT-40A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","7f2b02d5-5bab-4cbe-9844-29f6193fdc99.htseq.counts.gz","7f2b02d5-5bab-4cbe-9844-29f6193fdc99_count","e07c57a7-5960-482f-b342-ecb0b96b61db",264519,"e07c57a7-5960-482f-b342-ecb0b96b61db","2016-06-01T23:26:33.731121-05:00","c325b0d0b7be1b00dc570a4b6053f8d8","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","b5da45d7-4606-5a75-8ab2-b7f1af77cb0a","94cc852b-1737-5c19-9ea2-061f78b6507c","TARGET-20-PARFAL-09A-05R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","063615d2-d31b-4d04-bc40-cfe49f7cedab.htseq.counts.gz","063615d2-d31b-4d04-bc40-cfe49f7cedab_count","34113122-04f7-4725-a856-a8aeee74f4ee",245960,"34113122-04f7-4725-a856-a8aeee74f4ee","2016-06-01T23:29:42.261273-05:00","28a03c6d061d779e730624aee58fedde","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","34529b2b-f766-5516-a36d-b1391ccecb29","d34caaea-daae-5ce7-9ae7-5e8124a02a5a","TARGET-20-PANGCM-03A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","e33b179d-da93-420d-b69d-ccbb84415acd.htseq.counts.gz","e33b179d-da93-420d-b69d-ccbb84415acd_count","d7ab659d-6782-47f5-b60b-b44b7ab0df26",264573,"d7ab659d-6782-47f5-b60b-b44b7ab0df26","2016-06-01T23:26:54.958730-05:00","58567fdb9e1f8945adf199fa018a5060","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","a27fd338-2f34-5940-962c-fa4186d3df3c","9e0c8c5d-4964-5aa2-a2a9-6f06a0df5198","TARGET-20-PAKERZ-04A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","42267bae-f00d-40c0-892d-539ac673ac13.htseq.counts.gz","42267bae-f00d-40c0-892d-539ac673ac13_count","6dad9358-901a-4e98-be3d-69df25e818c2",246339,"6dad9358-901a-4e98-be3d-69df25e818c2","2016-06-01T23:24:54.807650-05:00","92860998dcfadde1bdb1156916c4ee43","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","9043b1a2-9f20-5ca8-bc9c-b0df864d3098","60d0c880-7ec6-5208-9356-0ffaf0222ad4","TARGET-20-PANWHP-09A-02R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","e90b11e1-f717-460f-8f0c-989f8c0ad995.htseq.counts.gz","e90b11e1-f717-460f-8f0c-989f8c0ad995_count","e4d4d244-396b-4616-ae5c-167f34eae4aa",258413,"e4d4d244-396b-4616-ae5c-167f34eae4aa","2016-06-01T23:25:29.687568-05:00","8b26b02944af577d6f843342eee37cff","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","dfda1713-6c9c-57b3-95f3-d6d5a2fca5ba","732a675a-bd45-55cf-8f7f-67eecaca24e2","TARGET-20-PARIHK-03A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","2a3814fb-e9b1-404c-95da-db348ecfa14a.htseq.counts.gz","2a3814fb-e9b1-404c-95da-db348ecfa14a_count","08c93f65-3136-4fc3-be6f-97cd8ec73a36",250998,"08c93f65-3136-4fc3-be6f-97cd8ec73a36","2016-06-01T23:30:14.270458-05:00","6a9f68157208a3d40552b3f8758dbd56","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","7bd04ce5-73db-52b4-8b8d-204319b5ffdb","e4f6df4e-a38e-5b01-9aef-15265ba574a0","TARGET-20-PAEFGT-03A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","781a79f5-89e2-4ae3-9ad4-e040832beebd.htseq.counts.gz","781a79f5-89e2-4ae3-9ad4-e040832beebd_count","b40cc833-4b87-47bf-8db6-288a315f93ab",258227,"b40cc833-4b87-47bf-8db6-288a315f93ab","2016-05-30T18:14:40.460990-05:00","1dea7485648ef6bb4c4f4bef9fb084aa","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","03cacdd1-52c7-5f4f-a662-a5072541f18c","0a507c33-d59d-594a-9fa3-8a2742e7c357","TARGET-20-PARJCR-09A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","caadb8a0-48b0-4385-9aca-8b550d6f8bf9.htseq.counts.gz","caadb8a0-48b0-4385-9aca-8b550d6f8bf9_count","437e6b63-9246-430f-92b6-88b4f53a710a",248486,"437e6b63-9246-430f-92b6-88b4f53a710a","2016-06-01T23:26:24.080767-05:00","94bfed36ef4907e3d034d5519bc45ace","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","5c0d7705-0320-5a48-87a6-41cca6f11db2","8e6bf66f-3612-50a3-8a84-28ee00a9e9e1","TARGET-20-PANKFZ-09A-04R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","f736a8b9-2e77-4b32-902d-56c19c8cca11.htseq.counts.gz","f736a8b9-2e77-4b32-902d-56c19c8cca11_count","a77b6fac-acec-493f-a526-620ce7394683",255241,"a77b6fac-acec-493f-a526-620ce7394683","2016-06-01T23:26:55.638632-05:00","eff1a6a3a91382980fbfdc48028ffa47","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","12050fc6-d088-53b6-831e-b81bef434bf3","9e0c8c5d-4964-5aa2-a2a9-6f06a0df5198","TARGET-20-PAKERZ-09A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","4b945b75-c810-4275-879f-59765b4a7311.htseq.counts.gz","4b945b75-c810-4275-879f-59765b4a7311_count","4074cc80-4def-43b4-b73e-8ab33d7f4204",261310,"4074cc80-4def-43b4-b73e-8ab33d7f4204","2016-06-01T23:29:34.791169-05:00","ab5f5f714de55195322f42a5940094ef","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","cb7bdb83-ea24-50c2-a61a-c55c5702d604","d0017b1d-2364-5eea-8ff2-107c0e300ea5","TARGET-20-PASGGK-03A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","27e5ddd3-b1fc-44e4-bca8-755bb44ec814.htseq.counts.gz","27e5ddd3-b1fc-44e4-bca8-755bb44ec814_count","97ea570a-8985-4526-bf8c-6882962ed734",252128,"97ea570a-8985-4526-bf8c-6882962ed734","2016-06-01T23:24:31.624575-05:00","bce0d20108a9c131ebd18100dfa3469a","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","8fec7f0b-0ff8-5b11-b798-52c452c8eb1c","522dfd7a-2fc1-561c-947a-e548ab2ac930","TARGET-20-PATJHJ-40A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","3200a1cc-3cca-4355-aa21-c63bc3f63995.htseq.counts.gz","3200a1cc-3cca-4355-aa21-c63bc3f63995_count","ad841a5a-9fa2-49d4-9bbe-3a455854b732",253595,"ad841a5a-9fa2-49d4-9bbe-3a455854b732","2016-06-01T23:25:18.435158-05:00","40815e492cdcd46e87bf40559b57cc9c","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","9b4c700d-e364-596b-9f6e-e854b57378f1","6e2356ad-0d6d-52b9-aeb6-8e31ed3e1f95","TARGET-20-PALGKX-04A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","2188f1e8-7b61-4b16-92d4-745b10266aa3.htseq.counts.gz","2188f1e8-7b61-4b16-92d4-745b10266aa3_count","dee0be1c-e84d-46ca-942f-c3e1072e5013",249727,"dee0be1c-e84d-46ca-942f-c3e1072e5013","2016-06-01T23:25:16.394533-05:00","4541ae340dda6f6d399a4bb4551fc3a7","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","5a6637b1-cfeb-5d74-ac89-31f290fa557f","6d69e78b-81b0-5caa-b0dc-5a500884d2e2","TARGET-20-PANINI-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","c79807cc-404e-4479-b46d-822d31737539.htseq.counts.gz","c79807cc-404e-4479-b46d-822d31737539_count","ebb88bea-ee15-4b68-b46b-681c524b7fbd",249059,"ebb88bea-ee15-4b68-b46b-681c524b7fbd","2016-06-01T23:25:15.818368-05:00","fc003680a3aee9355be13e7896bf9830","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","d9e62a88-5ac3-540c-a78e-ffc185756f0f","6d268c4e-cf59-5a7a-9972-865fe4a2ecd0","TARGET-20-PASPTM-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","9f4d7c11-2e4e-41a0-8553-205a7339f6ab.htseq.counts.gz","9f4d7c11-2e4e-41a0-8553-205a7339f6ab_count","b46bb687-2af2-413b-9b9a-1534be46ee58",247461,"b46bb687-2af2-413b-9b9a-1534be46ee58","2016-06-01T23:24:42.343568-05:00","527f7a1dd6b7cafd31f0b2812b44f672","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","272394bc-4315-5137-9731-02b5a140bd7f","591a543e-c92e-5609-93cd-be60f1863074","TARGET-20-PARCUK-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","3e1526fe-01ec-458f-9bf2-4747a75ca0e8.htseq.counts.gz","3e1526fe-01ec-458f-9bf2-4747a75ca0e8_count","e6f85095-cb45-46fa-abb9-904e31a451f8",257147,"e6f85095-cb45-46fa-abb9-904e31a451f8","2016-06-01T23:24:38.270222-05:00","169bec78b286a58c3394c012f035674d","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","9d464669-4fa5-5c48-b1b0-f452bee4682e","55d8f714-482f-50cf-8a23-7d187c31f923","TARGET-20-PAEAKL-09A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","a9ac34e6-05c3-408d-840f-d2f196402f8a.htseq.counts.gz","a9ac34e6-05c3-408d-840f-d2f196402f8a_count","9b7be686-b936-4bab-969d-ca8a82fb8ebc",254308,"9b7be686-b936-4bab-969d-ca8a82fb8ebc","2016-06-01T23:24:58.172437-05:00","481630df8c0a527738e65861c3ce47e3","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","a2b26dab-377f-58d4-b4ee-99ecf6f17009","62637324-606d-5896-99e6-ef06886708bd","TARGET-20-PARASV-03A-03R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","446c6395-d095-4401-b730-e05ea16efc3b.htseq.counts.gz","446c6395-d095-4401-b730-e05ea16efc3b_count","09cdf670-8666-4b07-8b4d-34dcd388fee8",255849,"09cdf670-8666-4b07-8b4d-34dcd388fee8","2016-06-01T23:30:22.119413-05:00","c688fa99b529c4a6065749d0d4e2a1fd","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","d2ac0cb9-58ea-55a7-ad0f-897215b4b8bb","e7a318ef-0fed-5eb2-b837-c2f6e992133a","TARGET-20-PASXNR-04A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.825530+00:00","d8caa26b-0e3b-48c5-b301-7538f39daa25.htseq.counts.gz","d8caa26b-0e3b-48c5-b301-7538f39daa25_count","9bcbb60c-fd6b-432a-bb7f-9b2b8b382f3a",257361,"9bcbb60c-fd6b-432a-bb7f-9b2b8b382f3a","2016-06-01T23:23:34.104210-05:00","1d1873e61b1202fa68073737d2c881b4","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-AML","9bb1d7c7-9abd-57dc-85a9-965e9b812956","29852f55-53e1-5dfd-95d6-b8b0703b6cec","TARGET-20-PASGMZ-09A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","d40bb6fb-fb99-4907-8d19-f0469f10bd10.htseq.counts","test_version2_GeneExpressionCounts","0d0638dc-3c4a-4218-83e2-34347e69e71a",1262120,"0d0638dc-3c4a-4218-83e2-34347e69e71a","2017-10-06T08:21:49.750654-05:00","63eb9768fd94a6578ba0702082d91d15","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","b72e1eb4-a0d4-5ccf-975c-356f8e61acb5","7f61d2a1-703b-5e17-af68-16d2565f7556","TARGET-30-PAMNLH-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","af82838c-9071-4dd7-8766-b818cf61cf82.htseq.counts","test_version143_GeneExpressionCounts","b7236608-cb39-4eb6-b876-aa8369471d4f",1266491,"b7236608-cb39-4eb6-b876-aa8369471d4f","2017-10-06T08:32:30.320255-05:00","2af0bdc50602e23ddbfb677ed2ba5faf","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","f6642ab2-9db3-5606-8487-25da917a06eb","7f40cb61-c0d6-565f-8a8e-6af8923e1355","TARGET-30-PARHAM-02A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","61b147dc-a769-42be-86c1-57b6ecf119ac.htseq.counts","test_version62_GeneExpressionCounts","1b1975cc-db84-4c82-9f54-24e0876bf202",1276709,"1b1975cc-db84-4c82-9f54-24e0876bf202","2017-10-06T08:26:21.324309-05:00","799b7444dcd2805e7be95608442895f5","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","90b1ce8c-31e6-55de-9409-1fa70a5180d0","aad1677e-c4ab-5599-bffe-9b7eeebc7d22","TARGET-30-PASRFS-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","391324ba-9289-4a11-854d-1602da0094d1.htseq.counts","test_version29_GeneExpressionCounts","29942956-f9f9-42c1-a575-2e93a6f1ac03",1264940,"29942956-f9f9-42c1-a575-2e93a6f1ac03","2017-10-06T08:23:42.670826-05:00","d12a13b1b4ffbbf8cd48b5c2a8d1c49d","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","767d108e-c54c-5275-b71c-aef54424eb35","13ea9a20-e20c-5231-b796-b4f8bf747247","TARGET-30-PAUDDK-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","0fc262f2-9c2e-4f28-af3f-337fccc68465.htseq.counts","test_version155_GeneExpressionCounts","0bce4a69-81ee-43b6-8fe7-126c3c1a61fd",1272758,"0bce4a69-81ee-43b6-8fe7-126c3c1a61fd","2017-10-06T08:33:38.856860-05:00","cf94c7bcfc9b4ea68223f615a37b6a46","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","175bf29e-8b57-5474-8f74-87fd7a80a0c7","1210eafe-c2b3-5c4e-af31-552bd4ac9d5c","TARGET-30-PARBAJ-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","57257d31-a1dc-4d48-b63e-dff27fbf00e9.htseq.counts.gz","57257d31-a1dc-4d48-b63e-dff27fbf00e9_count","312dcd0a-68ba-4880-bdae-307b751f9efd",260048,"312dcd0a-68ba-4880-bdae-307b751f9efd","2016-06-01T23:21:46.462251-05:00","e973037a86bcb52b58726362c8f3750b","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","cb6288b3-a1f1-58f7-bec0-c667987604d1","131add48-00fb-5982-919f-4996bdcd5c82","TARGET-50-PAKECR-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","1b1ed2c4-0fc3-49d2-89c7-140083e330f5.htseq.counts.gz","1b1ed2c4-0fc3-49d2-89c7-140083e330f5_count","56a4b60d-baf1-4cfa-86d5-e2d146db30f7",261838,"56a4b60d-baf1-4cfa-86d5-e2d146db30f7","2016-06-01T23:27:58.374091-05:00","6d1a0e62fd64dfa9571ed80ddd7d1457","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","9e52fafa-a863-5a9b-9b60-23c6f825b960","c06f0889-dee7-5e70-bd0d-854a1230d11d","TARGET-50-PAJLPX-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","4cd42e8d-e1e1-4d9c-aab2-1fe6473cbb5a.htseq.counts.gz","4cd42e8d-e1e1-4d9c-aab2-1fe6473cbb5a_count","b05a3267-08e8-45ed-9494-a9c25c6bfdc6",265637,"b05a3267-08e8-45ed-9494-a9c25c6bfdc6","2016-06-01T23:27:44.052466-05:00","389dd860f1763d0002556613e5f18c4e","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","5d5ecb9a-30cf-5aa8-a17a-14b3f2acbe95","b7406393-14ec-5f6c-a924-37986984e9f9","TARGET-50-PAKNAL-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.381022+00:00","bc1fc280-c0c6-4179-9ab0-b53c7b0e418c.htseq.counts.gz","bc1fc280-c0c6-4179-9ab0-b53c7b0e418c_count","110f0753-2f6c-4778-bfa4-5961c1a89405",259574,"110f0753-2f6c-4778-bfa4-5961c1a89405","2016-06-01T23:26:27.762915-05:00","9fcbf75b51386a72c38b3037e49991dd","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-WT","1f74d49a-9e5f-5631-a6be-780872c9ce82","91497bb6-805e-5228-9788-adde985d303c","TARGET-50-PAJMFY-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","8e24367d-a474-4be9-be51-b951ba1af051.htseq.counts","test_version79_GeneExpressionCounts","34a7817d-afd1-4073-8173-ff86a284f6c9",1276026,"34a7817d-afd1-4073-8173-ff86a284f6c9","2017-10-06T08:27:34.954478-05:00","b634cebcc59a0d8385b5063740352de1","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","559d61f2-18d0-5653-bc35-ddc6095fe1b9","01329098-5446-586a-9088-0988d50675e0","TARGET-30-PATGJU-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","0851d235-5d5f-48d2-9e39-3e8a8863b5bb.htseq.counts","test_version89_GeneExpressionCounts","bcbb93da-dddf-4819-ae96-0ffbd9857744",1263514,"bcbb93da-dddf-4819-ae96-0ffbd9857744","2017-10-06T08:28:17.762914-05:00","4b32342dd3f757e5c4a3cf9e7889ae9d","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","16b39c33-4e29-5d22-b17f-1b089d500c79","9bc8ff9e-2f36-5094-ac12-b1bf81b53c15","TARGET-30-PALKUC-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","9704403e-aaf9-4a97-99bc-b2a9a9861767.htseq.counts","test_version90_GeneExpressionCounts","41af5af9-2a4a-49c0-81a1-39ae9fd5417a",1273381,"41af5af9-2a4a-49c0-81a1-39ae9fd5417a","2017-10-06T08:28:39.214953-05:00","c634f12989231eefb618ca5e3f8e8683","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","bde95322-bb48-5902-93a5-f0aab47dcf0a","d8d35240-b135-5dad-b992-05be7e883fc2","TARGET-30-PAPHPE-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","a0c20437-5cbd-47f2-a635-9466a8d61c25.htseq.counts","test_version92_GeneExpressionCounts","776db67a-ddc4-4488-9406-9e961048f8bf",1273801,"776db67a-ddc4-4488-9406-9e961048f8bf","2017-10-06T08:28:39.214953-05:00","c04c2605e544f692038b7153b486bf80","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","45a07950-2b7b-551f-a82e-86fcf42467f2","78414b12-19e4-5e7e-b564-a3d9fdcc28e3","TARGET-30-PASMDM-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","f7541bf7-73bc-4163-af01-3fea29027a16.htseq.counts","test_version44_GeneExpressionCounts","a0f85380-dc8e-4424-985f-36c5d6fb861c",1271260,"a0f85380-dc8e-4424-985f-36c5d6fb861c","2017-10-06T08:24:52.252607-05:00","6e63c261ad1362cbb12f2acd2f501aa8","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","26d3cbe3-e960-5ea5-9002-fe3d15a66712","6d07ecd4-e96c-51ff-8a00-952e3c785871","TARGET-30-PAIVHE-01A-01R","aliquot"
"Gene Expression Quantification","2018-11-30T04:41:54.945003+00:00","2d14958e-806f-43fc-abac-69e5545c895a.htseq.counts","test_version60_GeneExpressionCounts","d3947906-9987-4ab7-bf67-fd96d5755b04",1274265,"d3947906-9987-4ab7-bf67-fd96d5755b04","2017-10-06T08:26:21.324309-05:00","1409c6937776889487ab2bf34077d418","TXT","open","released","Transcriptome Profiling","gene_expression","RNA-Seq","TARGET-NBL","d621e405-d1d7-509b-9f51-d60741a0cae5","a6b0ef73-dad5-503b-8692-eb23d8c9ffa4","TARGET-30-PANZVU-01A-01R","aliquot"
