"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ENSG00000166482.10",-2.01404051749805,0.887683653104206,-5.01819772863293,2.39848232318794e-06,0.000104083393353268,4.40636252613684
"ENSG00000241911.1",-3.56009339928069,-1.87228204145189,-5.00909699023362,2.49005552851295e-06,0.000107522323502249,4.54807592234393
"ENSG00000120696.8",1.22846999775402,0.386470465824579,5.0068989840418,2.51267815399756e-06,0.000108231284929599,4.44590846369933
"ENSG00000144406.17",2.598695455915,-3.89704566840139,5.00168405309826,2.56715653534625e-06,0.000110305531426392,4.32950802385145
"ENSG00000086730.15",1.67982203667448,5.06303855386837,5.00095304968237,2.57488446639648e-06,0.000110365748197264,4.11556111590326
"ENSG00000267023.4",1.06768767885519,0.921010753071481,5.00023228893554,2.58252631431752e-06,0.00011042198910115,4.37294329407807
"ENSG00000095932.6",-1.98207349167312,4.90435993948361,-4.99818412335511,2.60436280260498e-06,0.000110844161460884,4.0920605250373
"ENSG00000110665.10",1.65295355546167,3.29278571844508,4.99722697456827,2.61462903165295e-06,0.000110844161460884,4.18931600309652
"ENSG00000260261.1",1.95541714627578,-1.95838591133177,4.99710724639834,2.61591598967103e-06,0.000110844161460884,4.49940995611014
"ENSG00000261064.1",1.04902389669003,-0.262253927447162,4.99693061952892,2.61781567909911e-06,0.000110844161460884,4.44865722511967
"ENSG00000124491.14",-2.41049174847311,3.62127726660551,-4.9951851616617,2.63666119072411e-06,0.000111371802596082,4.12508524188344
"ENSG00000103175.9",-1.93239076071689,-0.225652474308221,-4.99313121809547,2.65900677214954e-06,0.000111698741434205,4.39834584929678
"ENSG00000116711.9",1.41933717116795,1.06438502609711,4.99271019264095,2.66360999923355e-06,0.000111698741434205,4.34117943302441
"ENSG00000168078.8",2.76757664799133,-1.81593585218295,4.99201987235469,2.67117433853319e-06,0.000111747329342234,4.47544156934791
"ENSG00000127528.5",-1.63959972574142,7.51571883101031,-4.98890960154658,2.70551629370963e-06,0.000112913233836757,4.0423419560559
"ENSG00000171729.12",-2.34947037495245,-0.537276231862869,-4.97742494703971,2.83609116047634e-06,0.000117547699464238,4.36200096329323
"ENSG00000136842.12",1.97517974049763,0.771007494930551,4.977365962303,2.83677738460558e-06,0.000117547699464238,4.32149417379992
"ENSG00000214140.9",-1.70920346334105,-2.28132498718386,-4.97249950680545,2.89395416834043e-06,0.000119349953821983,4.41198035437529
"ENSG00000226562.3",3.68245446112287,-5.090501994671,4.9637164994253,3.00000224338798e-06,0.000122652926285504,3.97487644861452
"ENSG00000277561.3",2.59484525959687,-3.73925765847964,4.9635403980075,3.00216678268331e-06,0.000122652926285504,4.21556643932541
"ENSG00000178297.11",1.48517216547316,0.235805980559678,4.96192937018553,3.0220393853063e-06,0.000123176348309973,4.28738901787971
"ENSG00000260685.1",2.36153113673512,-3.15193485567227,4.96028539291659,3.04245052520428e-06,0.000123719229399041,4.278307799375
"ENSG00000254314.1",-3.30361076081831,-5.41696195214771,-4.9582759035788,3.0675822194287e-06,0.000124162347605415,4.10430056318867
"ENSG00000167880.6",-2.40414635069386,0.464951094044593,-4.95728002817823,3.08011197560186e-06,0.000124230947015331,4.2029044834404
"ENSG00000278023.3",2.18270522134526,-3.05115206538549,4.95700986705203,3.0835196364367e-06,0.000124230947015331,4.28499531726786
"ENSG00000154237.11",-1.1955886280984,4.50312075195337,-4.95579557996134,3.09888137668688e-06,0.000124562178839407,3.93175910997469
"ENSG00000165490.11",1.2614877287656,0.262927353799625,4.95285758150396,3.13635854642461e-06,0.000125778792741097,4.24611587767915
"ENSG00000143878.9",-1.78914403835388,7.15930775046206,-4.94926194187312,3.18282571795894e-06,0.000127048772562265,3.88467228732049
"ENSG00000158457.5",-1.24379854153881,3.3763930332318,-4.94816326447611,3.19715741787528e-06,0.000127048772562265,3.94687205964682
"ENSG00000155792.8",-1.62598328506165,2.06246894136808,-4.94433105602768,3.2476403418868e-06,0.000128237036238217,4.02189500146571
"ENSG00000204252.11",-1.81672268759017,2.856242849045,-4.94422016518532,3.24911264071608e-06,0.000128237036238217,3.96372277661261
"ENSG00000176788.8",1.9978760548682,3.1248496755673,4.93911497820453,3.31760268950657e-06,0.000130644647671427,3.9823088205008
"ENSG00000140836.13",-1.33593209530245,3.34871602155443,-4.93748226056443,3.33980212531511e-06,0.000131222630802077,3.90637086864802
"ENSG00000198157.9",1.44493367513936,1.1140791581112,4.93529113537932,3.3698214816716e-06,0.000132094683810704,4.11213346837671
"ENSG00000170153.9",3.55236025263542,-3.84255393992418,4.93475974591622,3.37714124273854e-06,0.000132094683810704,4.05454117992302
"ENSG00000124171.7",1.6620671349618,-0.960476922461762,4.9335596334441,3.39372951975794e-06,0.000132150918464681,4.25359240421812
"ENSG00000162174.11",2.12994444059945,0.822808797538405,4.93285094340615,3.40356245881413e-06,0.000132238634953257,4.14505498927674
"ENSG00000276600.3",-2.63256496319383,0.450007928505251,-4.92850698875663,3.46444301867296e-06,0.000134304907690555,4.09317227255808
"ENSG00000101115.11",2.48534451889716,-3.48178791771594,4.92249807470968,3.55040890481964e-06,0.000136726011798187,4.10640350692836
"ENSG00000188343.11",1.57755918459655,0.696759172297411,4.921721996211,3.56166212349439e-06,0.00013685725934881,4.10025278809755
"ENSG00000272870.1",-1.06095264084938,0.307780830990641,-4.91924258329215,3.59784706669344e-06,0.000137943828743884,4.07054409213433
"ENSG00000261649.4",3.88917427397199,-3.60389728953515,4.91217658596632,3.70294399279013e-06,0.00014135198677073,3.99731404204175
"ENSG00000167912.5",-1.35789885967258,2.46221203119412,-4.91003048481701,3.73545181686862e-06,0.000142281565382692,3.85710901582072
"ENSG00000117650.11",1.43997802850845,0.705876085570549,4.9067100714281,3.78629554994359e-06,0.000143658456556695,4.03613839106512
"ENSG00000081386.11",1.01893669483787,1.40593777580223,4.90539082101151,3.80668299159921e-06,0.00014405116006171,3.96288215346061
"ENSG00000186871.6",1.58106440956557,-0.9603528284105,4.89852890403466,3.91446125299951e-06,0.000147201055607302,4.1203112486094
"ENSG00000184792.14",2.04125306529461,1.23416017822616,4.89848025504027,3.9152358728454e-06,0.000147201055607302,3.97667619973027
"ENSG00000266036.1",-1.09778499004258,1.1894508852174,-4.89717456554412,3.93608171053203e-06,0.000147666549333831,3.91307758852123
"ENSG00000070018.7",-2.43995878850746,0.154101393761355,-4.88844466431233,4.07825992017702e-06,0.000152345276889696,3.96245365134446
"ENSG00000067177.13",2.93037204235725,-2.98344543113539,4.88160265045379,4.19317324081174e-06,0.000155969951355993,3.99102070682961
"ENSG00000256951.1",3.4479143880137,-5.69589137148986,4.88094985885967,4.20430026715393e-06,0.00015605110246915,3.64771006037048
"ENSG00000165171.9",2.62569240897568,-4.35362661175053,4.87982001467196,4.22362673490352e-06,0.000156174579751944,3.82875765181835
"ENSG00000205213.12",3.62285963065834,-1.47107094822038,4.87970891726683,4.22553176514289e-06,0.000156174579751944,4.0557778251023
"ENSG00000181790.9",-1.43202417331195,0.802507336796543,-4.87565197893981,4.29567329721639e-06,0.000158431333340253,3.8591819854869
"ENSG00000100320.21",2.61281261170016,-0.861499291082745,4.87113953884207,4.37502117506842e-06,0.000160678409261197,4.02401742407942
"ENSG00000173599.12",1.43943112992747,-0.679099167196171,4.86866347482757,4.41916497859087e-06,0.00016195868288134,3.98913045485999
"ENSG00000060656.18",2.42187843770189,-2.58176920047443,4.86666135466738,4.45517580466602e-06,0.000162936146566874,3.98158085395667
"ENSG00000123358.18",-1.5157568314353,4.9417653717947,-4.86596655369489,4.46773933949728e-06,0.000163053792421611,3.56939081316675
"ENSG00000168899.4",-1.20571680054357,2.86129978894577,-4.86382792659445,4.50662715390721e-06,0.000164129667431965,3.64830000572029
"ENSG00000105227.13",-1.69462155846891,0.161401307706017,-4.84432018025723,4.87688714193131e-06,0.000176508913259319,3.79054049963931
"ENSG00000105655.17",-1.1336559479345,4.53572608800793,-4.84309770404281,4.90105004045185e-06,0.000177016186243649,3.4890469106283
"ENSG00000198551.8",1.03423477910624,2.11146636158449,4.83801665484382,5.0027333721096e-06,0.000179578467738261,3.64225630817168
"ENSG00000128266.8",2.31625027678841,-2.75608078819964,4.83800970211715,5.0028739077555e-06,0.000179578467738261,3.86820448498713
"ENSG00000008394.11",-2.10479432733333,5.05611143880872,-4.83698992709733,5.02352828003603e-06,0.000179676414075602,3.45632285940697
"ENSG00000125430.7",-1.13700148848143,0.733154451950679,-4.83684896927791,5.02638973428604e-06,0.000179676414075602,3.71718135399275
"ENSG00000198185.10",3.5653954962224,-1.80675131194877,4.83586924655303,5.04632202024867e-06,0.000179676414075602,3.88551516135536
"ENSG00000182600.8",-1.37473801091395,-0.832457697605189,-4.83311944227709,5.10267782100949e-06,0.000181295752724054,3.82603895565746
"ENSG00000142192.19",-2.5664643944611,2.77595357283662,-4.83173513624575,5.13127958241734e-06,0.000181885586493368,3.53444135257525
"ENSG00000224429.6",-1.61170698091673,1.18200775101747,-4.83130822923079,5.14013150709259e-06,0.000181885586493368,3.65464253953128
"ENSG00000171368.11",-1.49787256515673,-0.161153314852125,-4.82679203835711,5.23468894368031e-06,0.000184111186738917,3.75027239542308
"ENSG00000137941.15",2.98981011185428,-2.92688517290117,4.82503623191213,5.27190580728854e-06,0.000184675495598692,3.79302106440588
"ENSG00000126787.11",1.96834698663346,0.796039373432332,4.82398860982455,5.29423409273648e-06,0.000184831839002311,3.72756433900962
"ENSG00000085063.13",1.95507958745683,2.55094082285001,4.81840302778402,5.41484210361506e-06,0.000187424445431676,3.55663356584034
"ENSG00000150967.16",1.00081619890676,-0.0201457018465845,4.81425285510431,5.50618123344066e-06,0.000189690893609387,3.72733945834416
"ENSG00000161940.9",-2.36330741932679,-0.451993177848722,-4.81394830680428,5.51294256577582e-06,0.000189690893609387,3.72680908973564
"ENSG00000184678.9",-1.29783971999108,5.89289863919918,-4.81131387393782,5.57176797153524e-06,0.000191337583195733,3.34508452233581
"ENSG00000164056.9",-2.04402662836226,3.64601776223746,-4.80949971766507,5.61263137402725e-06,0.000191788078801453,3.39411340251081
"ENSG00000234177.4",-2.64174208486057,-4.28021180511245,-4.80865490651672,5.63175980780805e-06,0.000191788078801453,3.71430609415153
"ENSG00000196935.7",2.25081918910682,-0.636237640968422,4.80829818522278,5.63985579966439e-06,0.000191788078801453,3.77510803283601
"ENSG00000121690.8",-1.41030760768083,0.683249769597808,-4.80752012491265,5.65755358863299e-06,0.000192015607692028,3.60653953825355
"ENSG00000128596.15",1.80514402776719,-0.664932117421821,4.80168109595701,5.79210202855391e-06,0.000196200426967229,3.74206471100629
"ENSG00000128422.14",-3.59110500786006,-0.567598741396011,-4.80097328622369,5.80862190690303e-06,0.00019637869993396,3.69626502672847
"ENSG00000106484.13",-1.95371987106046,4.8146085746813,-4.79965671115208,5.8394719259931e-06,0.000196645217205467,3.31542002124288
"ENSG00000223865.9",-1.70509677502006,7.06926612026299,-4.79873080204664,5.86126317140617e-06,0.000196645217205467,3.29574650472952
"ENSG00000240350.2",-1.62298245619348,-1.73624202056347,-4.79842907540306,5.86838135916196e-06,0.000196645217205467,3.74532190558167
"ENSG00000119514.6",1.37782317903564,-0.552805778021347,4.79593101770268,5.92763794859315e-06,0.00019757617766744,3.70547018513964
"ENSG00000259630.2",-1.33908027349984,-0.290920199937765,-4.79576628650958,5.93156592111415e-06,0.00019757617766744,3.64270278480837
"ENSG00000070371.14",2.6577470931136,0.537865694620981,4.79479465318399,5.95478578286105e-06,0.00019786902472764,3.66240492411878
"ENSG00000140451.11",1.51017819970984,-0.65655654937842,4.79328286536592,5.99108988998099e-06,0.000198361940058182,3.70397825609368
"ENSG00000138778.10",1.57328011718001,1.42085644598198,4.7932300835047,5.99236127318211e-06,0.000198361940058182,3.54352189948206
"ENSG00000101194.16",-1.09822492090161,4.519331411894,-4.78604304007219,6.16795003906457e-06,0.000203402435598263,3.26815489160112
"ENSG00000130997.15",1.76367442817258,-2.61590060117231,4.7846646477899,6.20219270985868e-06,0.000204145758157518,3.69023841314904
"ENSG00000163710.6",2.97172399786329,-5.044583862772,4.78299542836892,6.24390761018284e-06,0.000204930038598844,3.37874837286632
"ENSG00000213801.4",-1.0049675727342,0.937198138464514,-4.78277189542112,6.24951450470535e-06,0.000204930038598844,3.49364488079517
"ENSG00000004139.12",1.49849075681043,-0.000748194407297097,4.77914952846969,6.3410595651972e-06,0.00020676595161657,3.60969470283839
"ENSG00000121895.7",-1.0666686561969,2.5632199274053,-4.77667879701221,6.40424637377655e-06,0.000208436712668903,3.33315344444517
"ENSG00000214063.9",-1.07512657563014,2.70199802160448,-4.7662964097015,6.67651890497083e-06,0.000216490468953933,3.28260387739638
"ENSG00000169607.11",1.40907512947097,1.11036594818009,4.76453636571607,6.72377645828357e-06,0.000217215333916217,3.45460858942232
"ENSG00000155749.11",1.17931545389187,-1.59776964870041,4.762178057196,6.78760722536565e-06,0.000218872103597974,3.62187821544927
"ENSG00000279717.1",-3.16061892255602,-3.23984389196713,-4.75935584621116,6.86476809698553e-06,0.000220544897701496,3.60461775534127
"ENSG00000075340.21",2.47814281231038,1.64816444938222,4.75872907577701,6.88201963171775e-06,0.000220692706756096,3.41673883970752
"ENSG00000118193.10",1.08576507054768,1.57620752672431,4.75695904836374,6.93096643230182e-06,0.000221854512681661,3.37734905530585
"ENSG00000232653.7",1.56781683267879,2.60324621340073,4.75458548736268,6.99713387404198e-06,0.000223327024253774,3.29637439055033
"ENSG00000154016.12",-1.10982221544453,-1.23450744103543,-4.75439135324481,7.00257278686238e-06,0.000223327024253774,3.55661148867302
"ENSG00000171914.13",1.39161160647746,0.0712152851242781,4.75220654498778,7.06406680885575e-06,0.000224877090292862,3.49425287777057
"ENSG00000198355.4",-1.17394474379796,6.28640974401435,-4.75053922138224,7.11134816278076e-06,0.000225559033999473,3.10849077124974
"ENSG00000123700.4",2.54685987278787,-4.38625091718579,4.74447385646731,7.28595424295239e-06,0.00023025991262374,3.36094655782009
"ENSG00000164120.12",-2.28946783229595,0.462022785204929,-4.74358267915023,7.31195721109039e-06,0.000230587030697677,3.37936058054408
"ENSG00000026508.15",-1.06524680764949,8.7093742961801,-4.74305915846372,7.32727461201596e-06,0.000230587030697677,3.08655430305239
"ENSG00000234373.1",2.81391969883212,-6.18629206351383,4.74009858147882,7.41448463516762e-06,0.000232636123130394,3.13118663390922
"ENSG00000105270.13",-2.99862163393184,2.28892549809951,-4.73590917350426,7.53961689323959e-06,0.000235714366850474,3.20272425560314
"ENSG00000141040.13",2.17424176585526,-2.77889955510464,4.73227847681107,7.64971785235554e-06,0.00023872867251224,3.48588809886066
"ENSG00000245146.5",1.70166428883219,-2.50722062098298,4.72948969665473,7.7353462059592e-06,0.000240969847433854,3.49557607124347
"ENSG00000269019.1",-2.02370502011312,-0.978800740876587,-4.72568712610135,7.85360358648208e-06,0.000244217673023494,3.43032405051442
"ENSG00000186583.10",2.63177947608141,-2.26117437123199,4.72419285588239,7.90055318508983e-06,0.000245240480985573,3.47574414927887
"ENSG00000185245.7",1.51859278232066,1.18225610761024,4.72199487554038,7.97010872456254e-06,0.000246960118472457,3.28652368290845
"ENSG00000067141.15",3.21848421135152,0.31265403180254,4.7203664330151,8.02202413554371e-06,0.00024812803376695,3.41594851354124
"ENSG00000137331.11",-1.64006540689609,3.86077966578667,-4.71811456019837,8.09435594660751e-06,0.000249922193785076,3.03026232332047
"ENSG00000242779.5",-1.82273189553453,-1.4822326281397,-4.71763215492586,8.10993329828604e-06,0.000249960753336749,3.43145403451273
"ENSG00000149564.10",-1.9799180347506,1.8790357206839,-4.71702254831205,8.1296597369946e-06,0.000250126832648802,3.15622427745824
"ENSG00000066926.9",1.12647621918376,4.1364497217915,4.71484258463682,8.20058364282576e-06,0.000251864756424464,3.02676381948843
"ENSG00000047597.5",2.91435304859111,0.702047658857421,4.71079008001652,8.33402905098025e-06,0.000255035942143323,3.33689255807607
"ENSG00000135069.12",2.56337209782425,-1.7953451397485,4.71042875345722,8.34602904223339e-06,0.000255035942143323,3.43539316887388
"ENSG00000109265.11",-2.02856500233043,0.939111714760561,-4.71037865851819,8.34769406499498e-06,0.000255035942143323,3.21048998282349
"ENSG00000130208.8",3.0558739316748,-0.379938717550184,4.70972018488559,8.36960997528274e-06,0.000255258472060852,3.40734104743751
"ENSG00000256940.1",-1.33324506515435,-1.86781268180327,-4.70744395715184,8.44580047514943e-06,0.000256684650329237,3.41245401569318
"ENSG00000129465.14",1.14498732889848,1.80389037500504,4.70563222726629,8.50692391776344e-06,0.000258092674339797,3.16295363955886
"ENSG00000132436.10",1.1958477381363,0.955782709477412,4.70445804301726,8.54676715950266e-06,0.000258851307460979,3.2350237778278
"ENSG00000170312.14",1.57761897823349,2.01815357698098,4.70375497993619,8.57071061570213e-06,0.000259126597384616,3.14914204210388
"ENSG00000198088.9",3.20707294208337,-4.2758893169083,4.69927513139044,8.7248120313362e-06,0.00026332931814301,3.19553284205864
"ENSG00000144655.13",-1.08363922047061,7.23894024702169,-4.69557357007291,8.85416705514342e-06,0.00026677192448528,2.89846971799855
"ENSG00000177311.9",1.30203780920064,1.90691576261879,4.69071573270873,9.02675616767486e-06,0.000271035733812544,3.10281402779126
"ENSG00000078900.13",2.70970200993756,-2.10205071594948,4.68792150907584,9.12750349158786e-06,0.000273589859812286,3.34886064215973
"ENSG00000104312.7",-1.0633087717548,5.97176358769557,-4.68605878244467,9.19527035539998e-06,0.000275148355660296,2.86216933298244
"ENSG00000138646.7",1.36290645021675,2.385190133164,4.68529903741469,9.22305017272404e-06,0.000275507038121868,3.04285863374938
"ENSG00000232431.3",4.93633991220311,-4.4401849259222,4.68416846751837,9.26453987777354e-06,0.000276273330201298,3.07524026195611
"ENSG00000134470.18",-1.47256366136576,2.06220243539552,-4.68223327100159,9.33597843942174e-06,0.000277928573166744,3.01012998906866
"ENSG00000226435.9",2.86373713813783,-4.08178012472118,4.67956357629453,9.43540912243646e-06,0.000279576172115742,3.17004437123027
"ENSG00000075218.17",1.16860265082825,1.1867464295622,4.67951962704606,9.43705454273847e-06,0.000279576172115742,3.11674163036592
"ENSG00000273802.1",-1.96758535216914,2.3082184261889,-4.67945694307447,9.4394018558998e-06,0.000279576172115742,2.9794034822436
"ENSG00000261377.4",3.279527358812,0.865183936446727,4.67828159609038,9.48351984885289e-06,0.000279610269319453,3.20994724240679
"ENSG00000227028.5",2.62636575636363,-3.98570374070529,4.67814560297512,9.48863739966272e-06,0.000279610269319453,3.18185554096107
"ENSG00000242574.7",-1.67568806872074,4.39545421994865,-4.67667641359234,9.54409549685875e-06,0.000280770229245701,2.85271284290285
"ENSG00000173482.15",-2.62776805345315,0.146211945489458,-4.67613601311914,9.56457321467718e-06,0.000280898955774484,3.15476559883615
"ENSG00000117724.11",1.44244864550236,2.71667424579621,4.67118696883638,9.75410368028291e-06,0.00028598376252527,2.96495821184886
"ENSG00000266709.1",-1.4293828063717,-0.892209510427101,-4.66880848322061,9.8464823620044e-06,0.000288207860411354,3.21157906218768
"ENSG00000152556.14",1.21149258349614,1.07809551818241,4.66314221638247,1.00699882007419e-05,0.000293748732678338,3.06667216802678
"ENSG00000071242.10",-1.62008649342064,1.1368311640667,-4.66273349113115,1.00862992762582e-05,0.000293748732678338,3.01460338186408
"ENSG00000108370.14",-2.26570398779329,-2.43947891423365,-4.65313266966433,1.04768956443779e-05,0.000302186408784281,3.22593367859331
"ENSG00000140479.15",-1.47411869845047,-0.773120629347731,-4.65305890185194,1.0479952841186e-05,0.000302186408784281,3.14373053871555
"ENSG00000125730.15",1.73371399615129,-0.224455453030781,4.65220867267497,1.0515251827455e-05,0.000302242477842693,3.1523265857146
"ENSG00000163734.4",-2.23172253856614,2.01658349010926,-4.65217749934327,1.05165482402129e-05,0.000302242477842693,2.89915672246442
"ENSG00000140563.13",-1.82304139618772,4.13994662575771,-4.6511275135326,1.0560304895503e-05,0.000303000853457318,2.76445300265848
"ENSG00000175198.13",1.70772616983241,0.863141527250737,4.64535024764305,1.08042404740054e-05,0.00030847786427009,3.03279029973146
"ENSG00000239887.4",3.43386667383462,-3.48980361367414,4.64333399321623,1.08906527911664e-05,0.000309930567605052,3.08748132790917
"ENSG00000145730.19",-1.32643221221289,2.60562990008282,-4.64216529386808,1.09410471192472e-05,0.000310857600969489,2.81544302079749
"ENSG00000109321.9",-2.30047314603055,4.24364767984031,-4.64162457433864,1.09644393849608e-05,0.000311015683041694,2.72747839454839
"ENSG00000144331.17",3.19799462250018,-5.0350108852348,4.63893472102223,1.10815285970591e-05,0.000313826731129378,2.89495025176955
"ENSG00000163808.15",1.36897264414405,1.15613598405144,4.63742753686458,1.11476652726172e-05,0.000314734020847005,2.9678909833465
"ENSG00000198547.7",2.40828394694334,-2.59293026022741,4.63738246637593,1.11496488898509e-05,0.000314734020847005,3.15454242547858
"ENSG00000108813.10",1.75651410340311,-1.19888161947572,4.63555464759242,1.1230382812215e-05,0.000315990367998533,3.14792927110124
"ENSG00000133321.9",-1.07381774476371,2.75438615240871,-4.63408399556584,1.12957520224451e-05,0.000316299187851612,2.77458258039506
"ENSG00000137812.18",1.17267552495615,1.93294370514845,4.63219556842817,1.1380232103933e-05,0.000317645038484977,2.87711730913335
"ENSG00000023909.8",1.04697295601657,1.37993575350482,4.63115813357414,1.1426902803483e-05,0.000318305828248817,2.91625112998041
"ENSG00000154447.13",-1.00933598381675,2.88993667682985,-4.63085890251342,1.14403986421329e-05,0.000318305828248817,2.75294716680596
"ENSG00000162599.14",2.6156146647163,-0.260573909014109,4.62968691939193,1.14934060398375e-05,0.000319271446441027,3.10062837790805
"ENSG00000076351.11",1.52989083588169,-1.3904068574415,4.61827708851928,1.2022057162753e-05,0.000330796194328431,3.09030706864557
"ENSG00000149927.16",-1.63303951329199,-0.780888008366828,-4.61713878428859,1.20760729338997e-05,0.000331759200522647,3.01073389072842
"ENSG00000129757.11",-1.24544094801637,2.86576406814613,-4.60579202200959,1.26275283295305e-05,0.000345277792646801,2.65922919312488
"ENSG00000132205.9",-1.11129433205462,4.94006420574621,-4.60382715778386,1.27254678916968e-05,0.000347411247841395,2.56219084572913
"ENSG00000184500.13",3.29169611647028,-2.12006731541899,4.60136843819507,1.28490610965866e-05,0.00034947855824731,3.03282058776439
"ENSG00000132970.11",2.21381173177529,-3.49779273248389,4.60112637346052,1.28612917394539e-05,0.00034947855824731,2.97700101046904
"ENSG00000172817.3",3.74026032197974,-3.43139733317051,4.60043100180567,1.28964890971461e-05,0.000349889972472338,2.93704699616999
"ENSG00000117245.11",-2.31807552811381,0.319862899160596,-4.59815416035558,1.30123894025285e-05,0.000351939741282341,2.84513231747044
"ENSG00000185561.9",1.59958923055936,-2.0556297164729,4.59712306544874,1.30652076403077e-05,0.000352286947796511,3.02572988365473
"ENSG00000206120.10",2.91060173629083,-5.67086458091285,4.59672198437899,1.3085809238873e-05,0.000352286947796511,2.70121768277345
"ENSG00000131370.14",1.5174742106883,0.0189001107519154,4.5949033183906,1.31796209206093e-05,0.000353660557633625,2.9159720457039
"ENSG00000170921.13",1.44537635797875,2.69355679393446,4.59455521686597,1.31976510759238e-05,0.000353660557633625,2.67815869680783
"ENSG00000196735.10",-1.82790799002754,5.04378599047052,-4.59205888320442,1.33276523549831e-05,0.000356516277055046,2.51735704138996
"ENSG00000265190.5",-2.28965658686887,-2.92131406157046,-4.58929162460763,1.34732124550383e-05,0.000358839986684187,2.99724787741187
"ENSG00000280194.1",-1.14970399139285,2.9734839584773,-4.58565848485245,1.36666586086862e-05,0.000362332613113268,2.57632169252856
"ENSG00000164105.3",-1.27721268679089,3.92877986573407,-4.58325839841901,1.37959238363866e-05,0.000364099684305242,2.51493885310374
"ENSG00000106665.14",1.12616023058827,4.35574459623107,4.58240700622332,1.38420625554284e-05,0.000364531854321685,2.51430323278266
"ENSG00000145431.9",-1.9210122885072,2.48963646366588,-4.58218549650102,1.38540911100761e-05,0.000364531854321685,2.59814778578401
"ENSG00000134590.12",2.54337044223618,1.70881132842414,4.57548532285005,1.42227507106946e-05,0.0003725463755977,2.72414476201047
"ENSG00000134072.9",2.65583804175964,-1.3075170195468,4.57456789294475,1.42739636312898e-05,0.000372768406508759,2.93991966722821
"ENSG00000107130.8",2.41486960423677,-0.615786763000034,4.57203011354502,1.4416560014239e-05,0.000375836723856411,2.90041649258444
"ENSG00000127955.14",-1.9854318106598,2.2314536978002,-4.57171179677776,1.443454313464e-05,0.000375836723856411,2.57903124349681
"ENSG00000187720.13",2.48687046277634,-4.83270722714721,4.5712692389095,1.44595812858325e-05,0.000375927564130176,2.71723179015047
"ENSG00000202474.1",-1.24413835419043,-1.37639789055377,-4.56920003806837,1.4577207528353e-05,0.00037785941356927,2.87915117166288
"ENSG00000139508.13",1.2127436137594,1.51496474211807,4.56858256962157,1.46124874297892e-05,0.000378211933549958,2.67529623102178
"ENSG00000136378.13",-1.90170104659261,-0.546163539911079,-4.56715444357979,1.4694402432372e-05,0.000379768667307749,2.80696648492654
"ENSG00000077420.14",-1.03907859818877,5.10384232599384,-4.55915838505141,1.51613230630575e-05,0.000390678405960174,2.39109293225582
"ENSG00000224660.1",1.42053960047048,1.51036727128553,4.55749479535143,1.52602560568311e-05,0.000392647738807401,2.64226873103524
"ENSG00000103942.11",-1.4335965173498,2.07950316744347,-4.55259325578851,1.55553961108444e-05,0.000399652260903799,2.52093158504795
"ENSG00000025039.13",-1.08130745194352,3.46959539110574,-4.55070062091688,1.56708313450118e-05,0.000401435613529707,2.41492888044959
"ENSG00000136717.13",-1.53352315756968,2.52268030941547,-4.54793118535324,1.58412400958535e-05,0.000405193372390065,2.46721596543741
"ENSG00000135622.11",1.50551128557712,-1.56707322167311,4.54728680269156,1.58811467187851e-05,0.000405193372390065,2.83822632288804
"ENSG00000137168.7",1.05359149987026,1.30134710336357,4.5471891377642,1.58872035950017e-05,0.000405193372390065,2.60978614368349
"ENSG00000118242.14",-1.7867368197022,0.171352484075582,-4.54216865502292,1.62015884834474e-05,0.000411407148608063,2.65045018060698
"ENSG00000108950.10",2.5152029422482,-1.99470787893029,4.5413638875805,1.62525401869134e-05,0.000411563399618056,2.82639780378155
"ENSG00000064652.9",1.64858223825218,-1.0064579038484,4.54132626579824,1.62549259006501e-05,0.000411563399618056,2.79506095464058
"ENSG00000135272.8",-1.36103790019564,3.2394652432105,-4.53998045419888,1.63404912841475e-05,0.00041253237402598,2.38787232553764
"ENSG00000236279.5",-2.47912587528336,-4.76978286560932,-4.53496264693759,1.66633781294586e-05,0.000419241980799124,2.7150691958845
"ENSG00000143891.15",1.64294542862689,0.577707974478835,4.534659852313,1.6683058723583e-05,0.000419241980799124,2.64749998303145
"ENSG00000144407.8",-1.87402110803562,0.520968079321242,-4.53434224506676,1.67037262604137e-05,0.000419241980799124,2.58911574028581
"ENSG00000171320.13",1.43457256559171,0.472421441364746,4.53399391894928,1.6726421245984e-05,0.000419241980799124,2.64677866716599
"ENSG00000196876.12",1.97786330451649,-2.3699912769303,4.53331883718541,1.67704908026387e-05,0.00041974348931425,2.79587703425996
"ENSG00000103599.18",1.20300084378579,-2.14110140963303,4.53209497873209,1.68506713759859e-05,0.000421146077584633,2.79312409910322
"ENSG00000197081.11",1.48694886652407,3.04272005014168,4.53062486274867,1.69474759713685e-05,0.000422217828068239,2.41216567349457
"ENSG00000260844.2",2.92434929770469,-5.18303136778317,4.52871595005074,1.70739779976857e-05,0.000423100119889585,2.52361445718656
"ENSG00000137460.7",2.19454636442261,-0.149468369254977,4.528345559582,1.70986290927003e-05,0.000423100119889585,2.70769856928471
"ENSG00000152465.16",-1.28142631222328,1.39745071891304,-4.52261643867628,1.74843419520179e-05,0.000430811222249933,2.4701620087307
"ENSG00000204291.9",1.71062748180994,-3.09866192598264,4.51995427473464,1.76664244296523e-05,0.000434683743547652,2.72958647681855
